Incident_ID,Date_ID,Region_ID,Crime_Type,Severity,Resolved_Flag
17172,20221013,7,Assault,Medium,0
17173,20240307,1,Robbery,High,1
17174,20210115,4,Robbery,Medium,0
17175,20251202,4,Assault,Low,0
17176,20250504,1,Cybercrime,Low,1
17177,20250502,6,Robbery,High,1
17178,20230904,5,Cybercrime,High,1
17179,20211219,3,Assault,Medium,1
17180,20251226,4,Robbery,Low,1
17181,20250314,6,Assault,High,1
17182,20230929,7,Assault,High,0
17183,20210701,4,Robbery,High,1
17184,20251112,7,Assault,High,0
17185,20251102,7,Cybercrime,Low,1
17186,20230816,2,Robbery,Low,0
17187,20230622,4,Cybercrime,High,1
17188,20210801,2,Cybercrime,Low,0
17189,20220225,6,Assault,High,1
17190,20211109,4,Cybercrime,Low,1
17191,20250407,4,Assault,High,1
17192,20231006,1,Assault,Medium,1
17193,20221127,1,Robbery,Medium,0
17194,20220119,1,Robbery,Medium,1
17195,20211125,1,Assault,Low,1
17196,20221205,1,Cybercrime,Medium,1
17197,20250803,5,Cybercrime,Low,0
17198,20220412,2,Cybercrime,Low,1
17199,20241015,7,Robbery,Medium,1
17200,20230502,1,Assault,Low,1
17201,20230203,1,Cybercrime,High,0
17202,20240316,6,Assault,Medium,1
17203,20240924,4,Cybercrime,High,0
17204,20251111,6,Cybercrime,Low,0
17205,20250217,1,Cybercrime,Low,0
17206,20251106,5,Robbery,Medium,1
17207,20230423,1,Robbery,Low,0
17208,20231129,1,Robbery,Medium,1
17209,20230222,6,Cybercrime,Medium,1
17210,20240119,3,Cybercrime,Low,1
17211,20220306,2,Robbery,Low,0
17212,20230511,1,Robbery,High,1
17213,20220817,1,Robbery,Low,1
17214,20240123,1,Robbery,Low,1
17215,20240802,6,Robbery,High,1
17216,20241212,1,Assault,High,1
17217,20210515,3,Robbery,Medium,0
17218,20210614,1,Robbery,High,1
17219,20221012,1,Robbery,Medium,1
17220,20250116,1,Cybercrime,Medium,1
17221,20240211,7,Robbery,High,0
17222,20210616,1,Assault,Medium,0
17223,20230720,7,Assault,Low,0
17224,20220219,1,Cybercrime,Low,1
17225,20240802,1,Assault,Medium,1
17226,20240807,5,Assault,Low,1
17227,20211125,1,Cybercrime,Medium,0
17228,20250729,5,Cybercrime,Low,1
17229,20241211,1,Assault,Medium,0
17230,20240329,1,Robbery,Low,1
17231,20230225,4,Robbery,High,0
17232,20230501,5,Cybercrime,High,0
17233,20211020,1,Robbery,Low,1
17234,20241223,1,Cybercrime,Medium,1
17235,20250328,6,Assault,Medium,1
17236,20250915,6,Robbery,Low,1
17237,20220621,1,Assault,High,0
17238,20250714,2,Assault,Medium,1
17239,20210507,4,Robbery,High,1
17240,20240502,1,Assault,Medium,0
17241,20231014,1,Cybercrime,High,0
17242,20250911,1,Robbery,Medium,1
17243,20250704,2,Assault,High,1
17244,20230708,1,Assault,Low,1
17245,20220514,3,Assault,High,1
17246,20240116,3,Assault,High,1
17247,20250317,6,Assault,Low,1
17248,20250319,4,Assault,Low,0
17249,20240422,5,Cybercrime,Low,0
17250,20230816,1,Robbery,Medium,1
17251,20230202,1,Assault,Low,1
17252,20220912,5,Cybercrime,High,0
17253,20230407,1,Robbery,Low,1
17254,20250507,1,Cybercrime,Low,1
17255,20231116,2,Robbery,High,1
17256,20211109,6,Cybercrime,Medium,0
17257,20231121,2,Robbery,Medium,0
17258,20241002,5,Assault,Low,1
17259,20210730,3,Cybercrime,Low,1
17260,20210204,1,Cybercrime,Low,1
17261,20230115,6,Assault,Medium,1
17262,20230528,1,Cybercrime,Medium,1
17263,20210221,7,Assault,Low,1
17264,20220911,7,Assault,Low,1
17265,20210123,1,Cybercrime,High,0
17266,20211213,1,Cybercrime,Medium,1
17267,20230908,1,Robbery,Low,0
17268,20230707,3,Cybercrime,Medium,0
17269,20211005,1,Cybercrime,High,1
17270,20250415,5,Robbery,Medium,1
17271,20230513,4,Assault,Medium,1
17272,20240603,1,Cybercrime,Low,1
17273,20220123,1,Cybercrime,Medium,0
17274,20220726,3,Assault,Low,1
17275,20250121,1,Assault,Medium,1
17276,20251231,5,Robbery,High,1
17277,20210127,6,Robbery,Low,1
17278,20230108,7,Cybercrime,High,1
17279,20220112,7,Cybercrime,Medium,1
17280,20220116,4,Cybercrime,High,1
17281,20220514,7,Robbery,Low,0
17282,20250322,7,Assault,High,1
17283,20220710,4,Cybercrime,Medium,1
17284,20210114,1,Cybercrime,Low,0
17285,20221211,1,Robbery,Medium,1
17286,20230810,1,Assault,Low,1
17287,20210710,2,Assault,Medium,1
17288,20240926,3,Cybercrime,Medium,1
17289,20240510,7,Assault,High,0
17290,20240914,4,Robbery,Medium,1
17291,20241203,1,Assault,Medium,1
17292,20241209,6,Robbery,High,1
17293,20250411,1,Assault,High,0
17294,20220306,2,Cybercrime,Medium,1
17295,20240507,3,Robbery,Medium,1
17296,20250509,2,Robbery,Medium,1
17297,20210515,1,Robbery,Medium,1
17298,20240513,1,Robbery,Low,1
17299,20210417,3,Robbery,Medium,1
17300,20251205,1,Cybercrime,Low,1
17301,20231210,1,Cybercrime,Medium,1
17302,20230629,1,Robbery,Low,0
17303,20220403,1,Cybercrime,Medium,0
17304,20250403,5,Assault,Medium,1
17305,20250702,1,Robbery,High,1
17306,20240902,6,Robbery,Low,1
17307,20220815,1,Cybercrime,High,0
17308,20220923,1,Cybercrime,High,1
17309,20211008,5,Assault,High,0
17310,20210517,1,Cybercrime,Medium,1
17311,20220419,3,Cybercrime,High,1
17312,20241009,3,Assault,Medium,1
17313,20220905,2,Cybercrime,Medium,0
17314,20211212,2,Assault,Medium,1
17315,20240430,3,Assault,Low,1
17316,20220725,2,Robbery,High,1
17317,20230220,7,Assault,Medium,1
17318,20250827,1,Cybercrime,Medium,1
17319,20251213,1,Cybercrime,High,1
17320,20230704,1,Assault,Medium,1
17321,20240212,1,Cybercrime,Low,1
17322,20220518,5,Robbery,Low,1
17323,20251209,7,Robbery,Medium,1
17324,20230115,6,Cybercrime,Low,1
17325,20230818,5,Cybercrime,High,0
17326,20241218,2,Cybercrime,Medium,1
17327,20220320,6,Assault,Low,1
17328,20220111,1,Assault,Medium,1
17329,20240105,1,Cybercrime,Medium,1
17330,20230619,1,Robbery,Low,1
17331,20221229,2,Robbery,Low,1
17332,20250518,4,Assault,Low,1
17333,20230121,5,Cybercrime,Medium,1
17334,20230630,5,Robbery,Low,1
17335,20240822,1,Assault,Medium,1
17336,20220416,4,Robbery,High,0
17337,20251129,1,Assault,High,1
17338,20231119,2,Cybercrime,High,1
17339,20250226,3,Cybercrime,Medium,1
17340,20210826,2,Assault,Low,0
17341,20210129,1,Robbery,High,1
17342,20240105,1,Assault,Medium,0
17343,20230622,2,Robbery,Low,1
17344,20221124,5,Cybercrime,High,1
17345,20210618,1,Robbery,High,0
17346,20210718,1,Assault,High,1
17347,20210320,2,Cybercrime,Low,1
17348,20240824,6,Cybercrime,High,1
17349,20210412,2,Cybercrime,Medium,1
17350,20220701,6,Assault,Low,1
17351,20230314,1,Robbery,Low,0
17352,20250515,5,Cybercrime,High,1
17353,20210409,1,Robbery,Low,1
17354,20250724,1,Robbery,Low,0
17355,20210808,6,Assault,Medium,0
17356,20220616,2,Cybercrime,High,0
17357,20230305,6,Robbery,Medium,1
17358,20221114,1,Assault,Medium,1
17359,20210901,3,Assault,Low,1
17360,20251128,3,Assault,Medium,1
17361,20230109,4,Assault,Low,1
17362,20211130,1,Robbery,Medium,1
17363,20250217,5,Assault,Low,1
17364,20251009,5,Robbery,Low,0
17365,20250329,6,Assault,Low,0
17366,20241202,7,Cybercrime,High,1
17367,20210219,1,Assault,Low,0
17368,20250301,7,Cybercrime,Medium,1
17369,20220630,2,Assault,Low,1
17370,20210801,1,Cybercrime,High,1
17371,20240416,1,Robbery,Low,0
17372,20250109,1,Cybercrime,High,0
17373,20210404,1,Cybercrime,High,1
17374,20251219,7,Assault,Medium,1
17375,20220328,1,Robbery,High,1
17376,20251210,1,Robbery,Low,1
17377,20210122,4,Robbery,Medium,1
17378,20240122,5,Robbery,Medium,1
17379,20250702,3,Assault,Low,1
17380,20250517,3,Robbery,Low,0
17381,20230225,2,Assault,Low,1
17382,20210521,3,Cybercrime,Medium,1
17383,20230302,1,Cybercrime,Low,1
17384,20230317,1,Cybercrime,Medium,0
17385,20241103,3,Robbery,Medium,1
17386,20250929,4,Robbery,Low,0
17387,20240711,2,Cybercrime,Medium,0
17388,20250306,6,Cybercrime,High,0
17389,20240624,7,Cybercrime,Low,1
17390,20240409,1,Assault,High,0
17391,20241206,5,Cybercrime,High,0
17392,20210707,5,Cybercrime,Low,1
17393,20230415,1,Cybercrime,Medium,0
17394,20250106,1,Assault,High,1
17395,20241021,5,Assault,High,1
17396,20230820,7,Cybercrime,Medium,1
17397,20250610,7,Assault,High,1
17398,20240212,4,Cybercrime,Low,1
17399,20230920,5,Assault,Medium,1
17400,20221202,1,Robbery,High,1
17401,20230217,1,Robbery,High,0
17402,20250116,4,Robbery,Medium,0
17403,20250823,7,Robbery,Medium,0
17404,20210530,2,Robbery,Medium,0
17405,20250327,1,Assault,Low,1
17406,20230515,7,Cybercrime,High,1
17407,20241105,4,Assault,High,1
17408,20220319,5,Cybercrime,High,1
17409,20220801,6,Cybercrime,High,0
17410,20220718,1,Robbery,Low,0
17411,20220905,7,Robbery,Medium,1
17412,20250901,4,Assault,Medium,1
17413,20250306,1,Assault,High,1
17414,20210718,4,Cybercrime,Medium,1
17415,20230129,1,Cybercrime,Low,1
17416,20250705,1,Robbery,Low,1
17417,20230401,1,Robbery,Low,0
17418,20231105,1,Robbery,Low,1
17419,20211126,1,Cybercrime,High,0
17420,20241022,5,Robbery,Medium,1
17421,20220719,1,Assault,Low,1
17422,20230603,6,Robbery,Medium,1
17423,20220923,1,Robbery,Medium,1
17424,20221124,1,Assault,Medium,0
17425,20250225,6,Assault,High,1
17426,20231220,1,Assault,Medium,1
17427,20210607,1,Cybercrime,Low,1
17428,20220605,2,Assault,Low,0
17429,20230830,1,Robbery,Low,1
17430,20220910,3,Cybercrime,Low,1
17431,20230627,2,Robbery,Low,1
17432,20220905,1,Assault,Medium,1
17433,20220304,1,Assault,High,1
17434,20240429,3,Robbery,High,1
17435,20230130,6,Assault,Low,1
17436,20250525,6,Assault,High,1
17437,20230210,5,Robbery,High,1
17438,20240603,1,Assault,Medium,1
17439,20230602,5,Robbery,Low,1
17440,20241222,1,Cybercrime,High,1
17441,20220103,6,Assault,High,0
17442,20251215,7,Assault,Low,0
17443,20220828,3,Assault,High,1
17444,20220926,1,Robbery,High,1
17445,20240818,3,Robbery,Medium,1
17446,20250508,5,Cybercrime,Low,0
17447,20250325,1,Robbery,High,0
17448,20230306,2,Robbery,Low,1
17449,20250710,1,Cybercrime,Medium,1
17450,20240429,1,Cybercrime,Medium,1
17451,20210608,2,Cybercrime,Low,1
17452,20230920,3,Cybercrime,Low,0
17453,20210326,5,Assault,High,1
17454,20220316,1,Assault,Low,1
17455,20250305,1,Assault,Low,1
17456,20241018,1,Cybercrime,Medium,0
17457,20230923,3,Cybercrime,Medium,1
17458,20251227,5,Cybercrime,Low,1
17459,20241216,7,Robbery,Medium,0
17460,20220415,4,Cybercrime,High,1
17461,20241125,5,Cybercrime,Low,0
17462,20250726,5,Cybercrime,High,1
17463,20240305,7,Cybercrime,High,0
17464,20210323,5,Cybercrime,Medium,1
17465,20230530,1,Assault,Low,1
17466,20251231,1,Robbery,Low,1
17467,20230808,5,Cybercrime,Medium,0
17468,20231017,5,Assault,High,0
17469,20230509,4,Robbery,Low,0
17470,20210322,1,Assault,Medium,1
17471,20210226,1,Robbery,Low,1
17472,20251010,1,Assault,Low,0
17473,20220122,6,Cybercrime,Medium,0
17474,20240225,1,Robbery,Low,0
17475,20211005,6,Robbery,Medium,0
17476,20241216,1,Robbery,Medium,1
17477,20220721,1,Cybercrime,Low,0
17478,20251026,1,Cybercrime,High,1
17479,20251004,5,Assault,Medium,1
17480,20231111,1,Robbery,Low,1
17481,20221015,1,Robbery,High,1
17482,20230613,7,Cybercrime,High,0
17483,20210524,3,Assault,Medium,0
17484,20251002,1,Cybercrime,Medium,0
17485,20250619,3,Assault,High,0
17486,20241221,6,Assault,High,1
17487,20251016,3,Robbery,Medium,0
17488,20220717,1,Robbery,Low,0
17489,20230125,6,Robbery,Low,0
17490,20231028,6,Assault,High,0
17491,20221025,2,Assault,Medium,1
17492,20220218,5,Robbery,High,1
17493,20240630,3,Cybercrime,Medium,1
17494,20250717,5,Cybercrime,High,1
17495,20240131,4,Cybercrime,Low,0
17496,20230216,1,Robbery,Medium,1
17497,20210207,1,Assault,High,1
17498,20251122,1,Assault,Medium,1
17499,20250428,2,Robbery,Low,1
17500,20220926,2,Cybercrime,Low,1
17501,20230918,1,Robbery,Low,0
17502,20210222,6,Robbery,Medium,1
17503,20250331,1,Robbery,Low,1
17504,20211225,4,Assault,Medium,1
17505,20220621,1,Assault,High,1
17506,20250421,1,Robbery,Medium,0
17507,20250808,1,Assault,High,1
17508,20230509,1,Assault,Medium,1
17509,20211210,4,Assault,High,1
17510,20231212,1,Cybercrime,Medium,1
17511,20220206,1,Robbery,Low,1
17512,20220509,1,Assault,Medium,1
17513,20210713,6,Robbery,Medium,1
17514,20220110,1,Assault,Low,0
17515,20220811,7,Assault,Low,1
17516,20210617,1,Assault,High,1
17517,20240916,1,Assault,High,1
17518,20240308,4,Assault,Medium,1
17519,20250612,6,Cybercrime,Low,1
17520,20220823,5,Assault,High,1
17521,20210425,3,Robbery,Low,1
17522,20220201,1,Cybercrime,Medium,1
17523,20230802,6,Assault,Low,1
17524,20250816,7,Robbery,Medium,0
17525,20210522,4,Assault,Medium,0
17526,20250412,1,Assault,Medium,0
17527,20230509,3,Cybercrime,Medium,1
17528,20230615,1,Cybercrime,Low,1
17529,20250409,5,Assault,Low,0
17530,20220128,1,Cybercrime,Low,1
17531,20240521,1,Assault,Medium,1
17532,20230326,5,Cybercrime,Medium,0
17533,20211031,7,Cybercrime,Low,0
17534,20210515,5,Robbery,High,1
17535,20210111,1,Robbery,Medium,0
17536,20210607,1,Cybercrime,Low,1
17537,20210512,3,Robbery,High,1
17538,20250102,3,Assault,Low,0
17539,20220206,1,Cybercrime,Low,1
17540,20250522,1,Robbery,Low,1
17541,20240301,6,Robbery,Medium,0
17542,20210426,1,Assault,Low,1
17543,20241016,4,Assault,Low,1
17544,20240711,1,Cybercrime,High,1
17545,20230524,5,Robbery,Medium,1
17546,20210415,1,Assault,Low,1
17547,20230804,1,Assault,High,1
17548,20240826,1,Robbery,Medium,1
17549,20250825,6,Robbery,Low,0
17550,20220430,1,Assault,High,1
17551,20220413,7,Robbery,Low,1
17552,20221227,3,Assault,High,1
17553,20220410,2,Assault,Low,1
17554,20221021,1,Robbery,High,1
17555,20221123,1,Assault,High,1
17556,20221213,6,Robbery,Medium,1
17557,20231209,3,Cybercrime,Medium,0
17558,20240906,4,Robbery,Medium,1
17559,20220717,5,Cybercrime,Low,1
17560,20230810,1,Cybercrime,Medium,1
17561,20220724,1,Robbery,Low,1
17562,20250205,6,Assault,High,1
17563,20220726,4,Assault,Medium,1
17564,20250804,4,Cybercrime,High,0
17565,20220808,1,Cybercrime,Medium,1
17566,20210603,6,Assault,High,1
17567,20230505,7,Cybercrime,Low,1
17568,20230315,2,Assault,Low,1
17569,20231222,1,Assault,Medium,0
17570,20241125,1,Robbery,Low,0
17571,20210916,1,Assault,Low,1
17572,20220407,7,Cybercrime,Medium,1
17573,20250113,1,Robbery,Low,1
17574,20240331,2,Assault,Medium,0
17575,20240630,1,Assault,High,0
17576,20221025,1,Cybercrime,Medium,1
17577,20220605,1,Assault,Low,0
17578,20250116,1,Assault,Medium,1
17579,20240903,1,Assault,Medium,0
17580,20210314,7,Assault,Medium,0
17581,20230201,5,Robbery,High,1
17582,20250512,1,Cybercrime,High,0
17583,20210522,4,Cybercrime,High,1
17584,20230502,3,Robbery,Medium,1
17585,20250517,1,Cybercrime,High,1
17586,20250716,2,Assault,High,1
17587,20240829,7,Robbery,High,0
17588,20210608,1,Robbery,Low,1
17589,20251022,7,Cybercrime,High,1
17590,20240124,1,Robbery,Low,1
17591,20250329,6,Assault,Low,1
17592,20210314,3,Cybercrime,High,1
17593,20230816,1,Assault,Medium,1
17594,20210606,1,Assault,Low,1
17595,20240430,4,Cybercrime,High,0
17596,20250911,6,Cybercrime,High,1
17597,20241013,6,Cybercrime,Low,1
17598,20210412,3,Robbery,Low,1
17599,20230413,6,Cybercrime,High,1
17600,20230908,5,Robbery,Medium,1
17601,20240131,1,Robbery,Medium,1
17602,20220107,4,Cybercrime,Medium,1
17603,20230708,4,Assault,Medium,0
17604,20220306,6,Cybercrime,Low,1
17605,20210306,2,Robbery,Low,1
17606,20220801,2,Cybercrime,High,1
17607,20230330,5,Robbery,Low,1
17608,20240508,3,Cybercrime,High,1
17609,20210915,1,Assault,High,0
17610,20230305,1,Cybercrime,High,1
17611,20250113,3,Robbery,Medium,1
17612,20230331,5,Cybercrime,High,1
17613,20220512,1,Cybercrime,Low,0
17614,20241224,1,Assault,High,1
17615,20251102,6,Assault,High,0
17616,20220716,3,Cybercrime,High,0
17617,20230903,1,Robbery,High,0
17618,20240614,1,Assault,Medium,1
17619,20220129,1,Robbery,High,0
17620,20220524,1,Cybercrime,High,1
17621,20220527,2,Cybercrime,Low,1
17622,20230516,1,Assault,Medium,1
17623,20251124,1,Cybercrime,Low,1
17624,20220912,5,Robbery,Medium,1
17625,20231005,1,Cybercrime,Low,1
17626,20241127,1,Assault,Low,0
17627,20210702,4,Cybercrime,Low,1
17628,20250727,6,Assault,Medium,1
17629,20250801,1,Cybercrime,High,1
17630,20210909,1,Assault,High,1
17631,20250908,5,Assault,Medium,1
17632,20211130,5,Assault,Medium,0
17633,20251231,4,Robbery,Low,1
17634,20210630,6,Assault,Low,1
17635,20220222,1,Cybercrime,High,1
17636,20241031,5,Robbery,Medium,1
17637,20210101,5,Cybercrime,High,1
17638,20240921,2,Cybercrime,High,0
17639,20230617,1,Robbery,Low,1
17640,20250716,3,Robbery,Medium,1
17641,20241006,1,Cybercrime,High,1
17642,20251006,1,Robbery,Medium,1
17643,20241207,1,Robbery,Low,0
17644,20251128,4,Cybercrime,Low,1
17645,20250914,4,Robbery,Medium,1
17646,20250105,1,Assault,High,1
17647,20220109,3,Robbery,High,1
17648,20210317,1,Robbery,Medium,0
17649,20220218,6,Cybercrime,Low,1
17650,20230509,6,Cybercrime,Medium,1
17651,20240728,4,Assault,Low,0
17652,20220718,6,Robbery,Low,1
17653,20220609,1,Cybercrime,Medium,1
17654,20240308,1,Cybercrime,Low,0
17655,20231221,5,Cybercrime,High,0
17656,20220706,1,Assault,Medium,1
17657,20241204,1,Robbery,High,1
17658,20211117,1,Robbery,High,1
17659,20210627,7,Robbery,Medium,0
17660,20251231,5,Assault,Medium,1
17661,20240908,4,Robbery,Medium,0
17662,20240110,1,Cybercrime,Low,1
17663,20240520,4,Robbery,Medium,1
17664,20210722,2,Robbery,Low,1
17665,20241125,1,Cybercrime,Medium,1
17666,20250123,1,Robbery,Medium,0
17667,20220527,1,Cybercrime,Low,1
17668,20241105,4,Assault,High,1
17669,20240105,6,Assault,Low,1
17670,20220606,1,Cybercrime,Medium,1
17671,20231012,2,Cybercrime,High,1
17672,20220117,1,Robbery,Medium,0
17673,20250119,3,Robbery,Low,0
17674,20230601,2,Cybercrime,Medium,1
17675,20230314,3,Assault,Medium,1
17676,20240408,1,Cybercrime,Low,1
17677,20251116,2,Assault,Medium,1
17678,20240424,1,Robbery,High,0
17679,20220516,5,Assault,Medium,1
17680,20220126,3,Assault,High,1
17681,20211117,1,Cybercrime,High,1
17682,20230612,1,Cybercrime,High,1
17683,20241126,1,Cybercrime,Low,0
17684,20220815,6,Cybercrime,Low,1
17685,20220901,3,Robbery,High,1
17686,20230320,6,Robbery,Low,1
17687,20250619,5,Cybercrime,High,0
17688,20250412,4,Assault,Low,1
17689,20250318,4,Cybercrime,Medium,1
17690,20250404,1,Robbery,Low,1
17691,20240805,1,Robbery,High,0
17692,20210707,6,Cybercrime,Low,1
17693,20220623,1,Assault,Low,1
17694,20250713,1,Robbery,Low,0
17695,20230417,7,Cybercrime,High,1
17696,20241124,4,Robbery,High,1
17697,20240418,7,Cybercrime,Medium,1
17698,20250815,1,Assault,Medium,1
17699,20250823,3,Assault,Low,1
17700,20230217,5,Cybercrime,Medium,1
17701,20211028,6,Robbery,Low,1
17702,20230612,1,Assault,Medium,1
17703,20210420,6,Robbery,Medium,0
17704,20210730,6,Assault,Low,1
17705,20240315,1,Robbery,Low,0
17706,20210310,2,Assault,Low,1
17707,20221031,3,Cybercrime,Low,0
17708,20231101,4,Assault,Medium,0
17709,20230411,7,Cybercrime,Low,1
17710,20251125,1,Cybercrime,Medium,1
17711,20221125,5,Cybercrime,High,0
17712,20230509,2,Assault,Low,1
17713,20211226,1,Assault,Medium,1
17714,20240125,1,Cybercrime,Medium,1
17715,20250601,1,Cybercrime,High,0
17716,20220730,7,Robbery,High,1
17717,20211129,1,Robbery,Low,1
17718,20250916,4,Assault,Medium,1
17719,20210826,2,Robbery,Medium,1
17720,20230907,2,Robbery,Low,0
17721,20240904,7,Assault,Low,1
17722,20250712,1,Cybercrime,Low,1
17723,20210513,1,Assault,Medium,1
17724,20240401,7,Robbery,Low,0
17725,20210616,7,Cybercrime,Low,1
17726,20240803,6,Robbery,Medium,1
17727,20220127,4,Robbery,Medium,1
17728,20230228,6,Robbery,Low,1
17729,20210311,6,Cybercrime,High,1
17730,20220117,1,Assault,High,1
17731,20240724,7,Assault,High,1
17732,20240427,5,Assault,Low,0
17733,20230901,1,Assault,Low,1
17734,20250620,2,Cybercrime,Medium,1
17735,20240826,5,Cybercrime,Low,1
17736,20230610,4,Cybercrime,Medium,1
17737,20231105,5,Cybercrime,High,0
17738,20250317,1,Assault,Medium,0
17739,20211206,1,Assault,Medium,0
17740,20210227,1,Robbery,Medium,1
17741,20210701,1,Robbery,Medium,0
17742,20241031,3,Robbery,Low,1
17743,20241117,3,Assault,High,1
17744,20230903,2,Cybercrime,Low,0
17745,20210723,5,Cybercrime,Medium,1
17746,20240710,5,Robbery,High,0
17747,20240313,2,Assault,High,1
17748,20250809,5,Assault,Low,1
17749,20250827,4,Robbery,High,0
17750,20230929,4,Cybercrime,Medium,1
17751,20211222,1,Robbery,High,1
17752,20240928,1,Cybercrime,High,0
17753,20241223,6,Cybercrime,High,1
17754,20210930,1,Robbery,High,1
17755,20240412,3,Assault,Low,1
17756,20240204,6,Cybercrime,Low,0
17757,20250529,3,Robbery,Medium,1
17758,20230714,3,Assault,Medium,1
17759,20240524,5,Robbery,Medium,1
17760,20250317,1,Assault,High,0
17761,20220330,5,Cybercrime,Low,1
17762,20230317,2,Cybercrime,Low,1
17763,20250726,1,Assault,Medium,0
17764,20250116,1,Robbery,Medium,1
17765,20221029,1,Assault,High,1
17766,20240423,3,Robbery,Low,1
17767,20240728,3,Assault,Medium,1
17768,20230313,3,Assault,Low,0
17769,20230728,6,Robbery,Low,0
17770,20220506,7,Cybercrime,Low,1
17771,20250828,1,Robbery,Medium,1
17772,20210729,6,Assault,Low,0
17773,20250319,6,Robbery,High,1
17774,20250808,1,Assault,Low,1
17775,20241202,4,Assault,High,0
17776,20240321,1,Cybercrime,Medium,1
17777,20210901,1,Robbery,Low,0
17778,20211113,1,Assault,Low,1
17779,20230716,6,Assault,Low,1
17780,20230801,1,Cybercrime,Medium,1
17781,20251110,2,Robbery,High,1
17782,20211025,1,Assault,Medium,1
17783,20230613,4,Robbery,Medium,0
17784,20220130,6,Robbery,Medium,0
17785,20211011,4,Cybercrime,Low,0
17786,20240807,3,Robbery,Low,1
17787,20251018,4,Robbery,Medium,0
17788,20210608,2,Assault,High,1
17789,20220422,3,Robbery,Medium,1
17790,20250919,2,Robbery,High,0
17791,20211223,2,Assault,High,0
17792,20230817,7,Assault,Medium,1
17793,20231212,3,Cybercrime,Low,0
17794,20240731,7,Cybercrime,Low,1
17795,20250319,4,Assault,Medium,0
17796,20240402,4,Assault,High,1
17797,20220306,1,Robbery,Medium,1
17798,20210404,5,Cybercrime,Low,1
17799,20230315,1,Robbery,High,0
17800,20250724,4,Cybercrime,High,0
